AcademicScore,AttendanceRate,StudentPerformance,DeviceUsage,LearningStyle,Indikator_Visual,Indikator_Auditory,Indikator_Kinestetik,LearningPace_Cluster,LearningStyle_Encoded
3.3838383838383836,3.14,3.3838383838383836,1.1379310344827587,Auditory,2.9573890258725024,3.378230604221362,3.4109465679407647,0,0
3.7474747474747474,3.85,3.7474747474747474,2.103448275862069,Auditory,3.55595054765652,4.036485948853496,2.9416649989994,0,0
4.272727272727273,3.17,4.272727272727273,2.2413793103448274,Auditory,3.5078953013260374,2.757639996205521,3.385731438863318,0,0
3.0202020202020203,4.03,3.0202020202020203,4.448275862068965,Auditory,3.6566896345880138,2.4321878181510526,3.364518711226736,1,0
3.1818181818181817,4.8,3.1818181818181817,3.206896551724138,Visual,3.877965148745156,3.9343058645414217,3.1063638182909745,1,2
4.797979797979798,4.56,4.797979797979798,3.206896551724138,Visual,4.470820784721022,4.122412816931631,3.2154292575545327,1,2
3.1414141414141414,3.46,3.1414141414141414,1.2758620689655173,Visual,3.009594142638086,4.097710745679393,3.123574144486692,0,2
3.6262626262626263,4.95,3.6262626262626263,5.0,Kinesthetic,4.390676139482948,3.1564860033311897,3.1573944366619973,1,1
3.9494949494949494,4.33,3.9494949494949494,3.4827586206896552,Kinesthetic,4.047906551064725,1.5319726142843462,2.628677206323794,1,1
3.6262626262626263,3.02,3.6262626262626263,1.0,Kinesthetic,2.9916220107389,3.9886472951077336,3.4427656593956373,0,1
3.0606060606060606,3.51,3.0606060606060606,2.5172413793103448,Auditory,3.1759343527485493,4.220750431626939,2.5388232939763857,0,0
4.95959595959596,3.52,4.95959595959596,1.8275862068965516,Kinesthetic,3.8958076978862755,2.2803040658457077,3.299679807884731,0,1
4.111111111111111,3.14,4.111111111111111,1.4137931034482758,Auditory,3.3089503249281096,2.588283665413262,2.5976585951570943,0,0
4.272727272727273,4.92,4.272727272727273,2.2413793103448274,Kinesthetic,4.259788605283175,3.241172834955774,2.9410646387832697,0,1
4.070707070707071,3.96,4.070707070707071,2.655172413793103,Auditory,3.8195464847671228,2.7991369276097613,3.0317190314188514,0,0
3.787878787878788,4.79,3.787878787878788,1.1379310344827587,Kinesthetic,3.8394935689072014,2.1587625793130387,3.155593356013608,0,1
3.9494949494949494,3.64,3.9494949494949494,2.2413793103448274,Kinesthetic,3.5747367399282064,2.733967856123147,2.720532319391635,0,1
3.4646464646464645,3.25,3.4646464646464645,3.7586206896551726,Visual,3.4148516437416467,2.5933112816891244,2.7483490094056435,1,2
5.0,3.95,5.0,3.896551724137931,Kinesthetic,4.391795483367888,2.18590239094797,2.6030618371022616,1,1
4.3939393939393945,3.23,4.3939393939393945,4.310344827586206,Kinesthetic,3.8822718310986133,2.561707621571082,2.5784470682409446,1,1
4.313131313131313,3.97,4.313131313131313,1.4137931034482758,Visual,3.7527542943867793,3.7096100644563643,2.6260756453872323,0,2
4.313131313131313,4.84,4.313131313131313,3.3448275862068964,Auditory,4.4008578018453255,2.088628363126264,3.2436461877126277,1,0
4.717171717171717,4.04,4.717171717171717,1.5517241379310345,Visual,3.975406877207352,1.6547024256381633,2.8696217730638383,0,2
4.474747474747475,4.23,4.474747474747475,3.4827586206896552,Visual,4.229428486614654,1.6927629728439855,3.031318791274765,1,2
3.4646464646464645,3.31,3.4646464646464645,1.1379310344827587,Auditory,3.067385864323572,3.549221635299059,2.6959175505303183,0,0
3.101010101010101,3.09,3.101010101010101,2.5172413793103448,Kinesthetic,3.011812205374352,3.1557268729478327,3.40634380628377,0,1
3.0202020202020203,3.22,3.0202020202020203,3.206896551724138,Auditory,3.133192912201291,3.114830437894051,3.1808084850910547,2,0
4.313131313131313,4.2,4.313131313131313,2.2413793103448274,Kinesthetic,3.9674232434064227,2.7968208335369193,3.2746647988793276,0,1
4.595959595959596,3.19,4.595959595959596,1.1379310344827587,Kinesthetic,3.4994114309021964,2.7853798017724793,2.5554332599559735,0,1
3.3838383838383836,3.75,3.3838383838383836,1.6896551724137931,Auditory,3.299589666225259,3.144687755488106,2.5464278567140286,0,0
4.717171717171717,4.1,4.717171717171717,1.9655172413793105,Visual,4.059654862234771,3.2286648616208127,2.8105863518110867,0,2
4.757575757575758,3.78,4.757575757575758,4.862068965517242,Auditory,4.352387575717657,4.433626029802172,3.154392635581349,1,0
4.151515151515151,3.33,4.151515151515151,3.4827586206896552,Kinesthetic,3.702772412003845,3.289082795410947,2.9820892535521315,1,1
3.505050505050505,3.55,3.505050505050505,2.3793103448275863,Auditory,3.36245852929482,4.34287061097917,3.2028216930158093,0,0
3.4646464646464645,4.86,3.4646464646464645,4.310344827586206,Auditory,4.182027059802437,3.6964787685314597,2.5050030018010805,1,0
4.232323232323232,4.35,4.232323232323232,2.5172413793103448,Kinesthetic,4.038586389971168,2.1576966397403554,2.592055233139884,0,1
4.838383838383838,3.99,4.838383838383838,2.103448275862069,Visual,4.084983831870415,2.736027129248987,3.2532519511707023,0,2
3.0606060606060606,3.03,3.0606060606060606,1.1379310344827587,Auditory,2.7708626508889003,2.532933805901412,3.1866119671803084,0,0
5.0,4.98,5.0,1.9655172413793105,Kinesthetic,4.5600013777594475,2.3703399051682945,3.197018210926556,0,1
4.3939393939393945,4.34,4.3939393939393945,4.448275862068965,Kinesthetic,4.379831950465001,3.129780236974287,2.8990394236541928,1,1
3.909090909090909,3.63,3.909090909090909,2.3793103448275863,Auditory,3.5725882765957118,2.998086375016244,2.5980588353011806,0,0
3.6666666666666665,4.76,3.6666666666666665,4.724137931034482,Visual,4.285678555860216,2.975492580520237,2.7145287172303383,1,2
4.03030303030303,3.52,4.03030303030303,3.7586206896551726,Auditory,3.7714456431878816,3.144544608887789,3.134980988593156,1,0
3.303030303030303,4.09,3.303030303030303,1.4137931034482758,Visual,3.369569069662242,1.3913790569011704,2.5430258154892935,0,2
4.151515151515151,4.27,4.151515151515151,2.2413793103448274,Visual,3.930335621038462,2.5512533772408212,2.8448068841304783,0,2
4.03030303030303,3.44,4.03030303030303,3.7586206896551726,Visual,3.739415715612376,2.0680631424125098,2.8185911546928155,1,2
3.3838383838383836,4.96,3.3838383838383836,3.6206896551724137,Visual,4.0917983542130205,2.192746497585496,3.021512907744647,1,2
4.03030303030303,4.5,4.03030303030303,3.0689655172413794,Auditory,4.092718006289208,2.044972695512313,2.5316189713828297,1,0
4.353535353535353,4.12,4.353535353535353,1.9655172413793105,Kinesthetic,3.9104289507216836,4.6014864666820205,3.456774064438663,0,1
4.636363636363637,3.36,4.636363636363637,1.4137931034482758,Kinesthetic,3.629493085941571,1.5469008492102856,3.1629977986792075,0,1
3.2626262626262625,3.11,3.2626262626262625,4.862068965517242,Kinesthetic,3.424728142197741,4.523602917093166,3.068541124674805,1,1
3.1414141414141414,3.64,3.1414141414141414,2.2413793103448274,Kinesthetic,3.226568675673307,2.578516369128496,2.8554132479487695,0,1
5.0,4.51,5.0,2.5172413793103448,Kinesthetic,4.433766484970109,3.648704295808538,2.9106463878326996,0,1
4.797979797979798,3.54,4.797979797979798,4.862068965517242,Kinesthetic,4.267428021324113,3.134835961573637,2.9592755653392038,1,1
3.4242424242424243,4.08,3.4242424242424243,2.793103448275862,Auditory,3.614738291996595,3.943734991017719,2.839403642185311,0,0
4.151515151515151,4.46,4.151515151515151,3.0689655172413794,Visual,4.127313433167328,3.6311132463005067,3.098959375625375,1,2
4.434343434343434,3.22,4.434343434343434,3.896551724137931,Kinesthetic,3.835320616435289,4.076466282807109,2.9940964578747247,1,1
3.98989898989899,4.37,3.98989898989899,3.3448275862068964,Auditory,4.060901807514158,3.1638451956297002,2.8894336601961177,1,0
3.8282828282828283,3.18,3.8282828282828283,3.7586206896551726,Kinesthetic,3.542099214394846,2.374787339193516,3.2622573544126476,1,1
4.434343434343434,4.93,4.434343434343434,3.896551724137931,Kinesthetic,4.570051497132887,3.873412370251291,3.0569341604962976,1,1
3.3838383838383836,3.98,3.3838383838383836,3.7586206896551726,Visual,3.6915000887942804,4.101674337848072,3.2292375425255155,1,2
4.474747474747475,3.3,4.474747474747475,2.5172413793103448,Visual,3.692220064258862,3.062110253263748,3.0003001801080647,0,2
3.3434343434343434,3.68,3.3434343434343434,3.3448275862068964,Visual,3.489918918958744,1.9643075825331322,3.2294376625975585,1,2
3.9494949494949494,3.83,3.9494949494949494,5.0,Kinesthetic,4.046997649179488,3.84874975870556,3.0293175905543324,1,1
4.3939393939393945,4.52,4.3939393939393945,1.8275862068965516,Kinesthetic,4.079787779310565,3.1692559305146455,2.9700820492295374,0,1
4.95959595959596,4.49,4.95959595959596,3.6206896551724137,Kinesthetic,4.565717178631422,3.6709963479906604,2.886631979187513,1,1
4.3939393939393945,4.22,4.3939393939393945,4.172413793103448,Visual,4.2894107152779455,3.643345126222603,3.159195517310386,1,2
4.919191919191919,3.21,4.919191919191919,4.0344827586206895,Auditory,4.0610918273639145,3.513690375047607,2.851610966579948,1,0
4.434343434343434,3.3,4.434343434343434,1.8275862068965516,Kinesthetic,3.577147534207557,3.561205644326551,2.72333400040024,0,1
3.707070707070707,3.19,3.707070707070707,2.103448275862069,Kinesthetic,3.2553145601353615,1.946947630416449,3.0137082249349607,0,1
4.95959595959596,4.15,4.95959595959596,1.0,Kinesthetic,4.048832082644741,3.2688104935431497,3.200220132079248,0,1
4.555555555555555,4.75,4.555555555555555,4.448275862068965,Auditory,4.625396168257723,4.045389727458646,2.598459075445267,1,0
4.272727272727273,3.87,4.272727272727273,1.6896551724137931,Kinesthetic,3.730091437732035,4.263821852145537,3.161596958174905,0,1
3.9494949494949494,3.32,3.9494949494949494,1.6896551724137931,Auditory,3.35760415209216,3.4591864950899653,2.6238743245947567,0,0
3.909090909090909,4.12,3.909090909090909,3.896551724137931,Kinesthetic,3.996011200329208,3.4110675894873075,3.146788072843706,1,1
4.272727272727273,4.62,4.272727272727273,4.862068965517242,Auditory,4.507252012127617,3.8563885773660744,3.2650590354212525,1,0
4.474747474747475,4.48,4.474747474747475,2.5172413793103448,Kinesthetic,4.198822310375765,3.5174612712496014,2.9762857714628774,0,1
3.4646464646464645,4.76,3.4646464646464645,3.896551724137931,Visual,4.082742256589636,2.7386939225952425,2.8093856313788272,1,2
4.95959595959596,3.56,4.95959595959596,2.5172413793103448,Visual,4.0090631202273475,4.217628583660651,3.492195317190314,0,2
3.505050505050505,3.39,3.505050505050505,2.2413793103448274,Visual,3.2743220041575705,1.2788599289526519,3.213027816690014,0,2
3.909090909090909,4.76,3.909090909090909,4.0344827586206895,Visual,4.291522057363578,2.9171337157391384,2.821192715629378,1,2
3.98989898989899,4.32,3.98989898989899,5.0,Kinesthetic,4.273579835195015,2.702776303071881,3.2508505103061838,1,1
4.3939393939393945,3.62,4.3939393939393945,4.448275862068965,Visual,4.070809660561782,2.707558108782316,3.435561336802081,1,2
4.636363636363637,4.48,4.636363636363637,1.6896551724137931,Auditory,4.150404912134251,2.092358819407595,2.8782269361616972,0,0
4.191919191919192,4.63,4.191919191919192,3.206896551724138,Visual,4.2390520620519885,2.320602656968495,2.755153091855113,1,2
3.6666666666666665,4.23,3.6666666666666665,3.4827586206896552,Visual,3.8818040089623502,2.8295720386434917,3.048929357614569,1,2
4.95959595959596,4.38,4.95959595959596,3.3448275862068964,Visual,4.478702874896324,2.650077441327332,2.998899339603762,1,2
3.787878787878788,3.75,3.787878787878788,1.6896551724137931,Kinesthetic,3.472121566100879,4.208805042223882,2.5712427456473885,0,1
4.919191919191919,4.08,4.919191919191919,4.172413793103448,Visual,4.451737650676777,4.114242089899037,2.6739043426055633,1,2
3.98989898989899,4.05,3.98989898989899,3.4827586206896552,Auditory,3.942487230677657,3.6336819949240593,2.677106263758255,1,0
3.8686868686868685,4.7,3.8686868686868685,2.2413793103448274,Visual,3.990818094741438,1.43484977493261,2.900440264158495,0,2
3.505050505050505,4.68,3.505050505050505,4.172413793103448,Visual,4.1039070271354365,3.682345177388028,2.756754052431459,1,2
3.7474747474747474,4.67,3.7474747474747474,1.9655172413793105,Visual,3.8862891856979727,4.045270541845705,2.6238743245947567,0,2
4.95959595959596,3.02,4.95959595959596,3.7586206896551726,Auditory,3.957656893431121,3.481483857351774,2.6765059035421253,1,0
4.434343434343434,4.5,4.434343434343434,4.172413793103448,Visual,4.424673857563868,3.059393652108878,2.6592955773464078,1,2
3.4646464646464645,4.52,3.4646464646464645,1.6896551724137931,Auditory,3.662236129574174,2.8374586093477703,3.2288373023814287,0,0
4.636363636363637,4.36,4.636363636363637,3.7586206896551726,Auditory,4.391140647982419,2.102064671272628,3.185411246748049,1,0
3.7474747474747474,4.51,3.7474747474747474,4.310344827586206,Visual,4.155765288194166,2.5282556453684153,2.7593556133680206,1,2
3.4646464646464645,4.68,3.4646464646464645,5.0,Auditory,4.2065373747028065,3.5908703031052065,3.443366019611767,1,0
3.3434343434343434,3.94,3.3434343434343434,1.8275862068965516,Kinesthetic,3.3828290802586136,3.417539994039406,2.548829297578547,0,1
3.2626262626262625,4.0,3.2626262626262625,4.172413793103448,Visual,3.7103705517018457,3.3324190039317427,3.079347608565139,1,2
4.111111111111111,3.25,4.111111111111111,1.0,Visual,3.297373953543097,3.6683418200520705,2.685911546928157,0,2
3.5454545454545454,3.77,3.5454545454545454,4.586206896551724,Auditory,3.7906894044570763,4.517317827211232,2.6038623173904343,1,0
4.232323232323232,4.29,4.232323232323232,3.3448275862068964,Auditory,4.128855480378186,2.911139337801913,3.1427856714028417,1,0
3.7474747474747474,4.56,3.7474747474747474,4.172413793103448,Visual,4.156748098915905,3.847010386719809,2.9820892535521315,1,2
4.878787878787879,3.43,4.878787878787879,4.724137931034482,Kinesthetic,4.237679450506483,2.956089772293829,2.5014008405043024,1,1
3.6262626262626263,3.28,3.6262626262626263,4.310344827586206,Auditory,3.573724300189928,4.476933682974846,3.0053031819091456,1,0
3.1818181818181817,4.33,3.1818181818181817,3.6206896551724137,Auditory,3.7349137468042732,1.9468313182525965,3.1850110066039625,1,0
4.3939393939393945,3.0,4.3939393939393945,2.5172413793103448,Kinesthetic,3.5300484088968562,4.6593344601358675,2.9040424254552732,0,1
3.4646464646464645,3.36,3.4646464646464645,3.0689655172413794,Kinesthetic,3.3618772024321077,4.247603177782726,3.418551130678407,0,1
3.98989898989899,3.06,3.98989898989899,2.2413793103448274,Visual,3.3407863660150743,2.7631982059564963,3.3569141484890936,0,2
3.8282828282828283,3.33,3.8282828282828283,4.586206896551724,Kinesthetic,3.724623726932776,3.814575313407276,3.2338403041825092,1,1
4.434343434343434,3.36,4.434343434343434,2.2413793103448274,Visual,3.6617607561325944,2.913227551184736,3.2346407844706824,0,2
3.909090909090909,3.78,3.909090909090909,2.793103448275862,Kinesthetic,3.692345392007279,3.3640617359172325,3.0605363217930757,0,1
3.6262626262626263,3.8,3.6262626262626263,4.310344827586206,Auditory,3.800442207784774,2.266249296388657,2.517010206123674,1,0
4.555555555555555,4.75,4.555555555555555,3.6206896551724137,Visual,4.504704449357215,1.529959178759642,3.123374024414649,1,2
4.797979797979798,4.02,4.797979797979798,2.2413793103448274,Visual,4.099425282753882,1.911135711461863,3.3469081448869322,0,2
4.6767676767676765,4.45,4.6767676767676765,2.2413793103448274,Visual,4.230301562045939,2.960004419479872,2.9938963378026817,0,2
4.555555555555555,3.21,4.555555555555555,4.448275862068965,Kinesthetic,3.9628238108939082,4.10255550105856,3.2242345407244346,1,1
3.5454545454545454,3.45,3.5454545454545454,4.310344827586206,Auditory,3.614191570961715,1.686826069682462,2.827396437862718,1,0
4.232323232323232,4.41,4.232323232323232,2.3793103448275863,Visual,4.041991526809906,4.614172204910064,3.2170302181308785,0,2
3.1818181818181817,3.11,3.1818181818181817,4.0344827586206895,Visual,3.2709658666980572,1.964633885075458,3.302281368821293,1,2
4.3939393939393945,3.97,4.3939393939393945,1.1379310344827587,Visual,3.748476455680494,2.6162452368843674,3.1655993596157694,0,2
3.909090909090909,4.2,3.909090909090909,4.310344827586206,Visual,4.090547335548076,3.797106701619416,2.943866319791875,1,2
4.151515151515151,4.2,4.151515151515151,3.6206896551724137,Auditory,4.0983012820046785,2.3273911013193227,2.943666199719832,1,0
4.717171717171717,3.05,4.717171717171717,1.9655172413793105,Kinesthetic,3.6078041800718164,2.774469494211107,3.4939963978387034,0,1
3.4242424242424243,3.64,3.4242424242424243,5.0,Auditory,3.743625042586055,3.3486921239430516,2.9740844506704023,1,0
3.707070707070707,4.27,3.707070707070707,4.0344827586206895,Visual,3.996376969446819,2.5595917431150306,3.228036822093256,1,2
4.878787878787879,3.3,4.878787878787879,4.862068965517242,Auditory,4.198918716968048,3.986538539461325,3.0009005403241944,1,0
3.4646464646464645,4.39,3.4646464646464645,1.8275862068965516,Visual,3.627717070114895,1.1472902018721178,2.688713227936762,0,2
3.3434343434343434,4.49,3.3434343434343434,1.9655172413793105,Kinesthetic,3.638767360652056,4.705993019992826,3.0677406443866317,0,1
3.3838383838383836,4.96,3.3838383838383836,1.0,Kinesthetic,3.7204757563131463,2.783318618962592,3.032319391634981,0,1
4.757575757575758,3.42,4.757575757575758,3.7586206896551726,Kinesthetic,4.041485704502986,2.037352649761883,3.087552531518911,1,1
3.6666666666666665,4.65,3.6666666666666665,1.1379310344827587,Visual,3.726959291497064,2.8869331605050967,3.389333600160096,0,2
4.515151515151516,4.04,4.515151515151516,3.3448275862068964,Auditory,4.144580227596196,3.984557154416384,3.289873924354613,1,0
3.2626262626262625,3.75,3.2626262626262625,2.931034482758621,Kinesthetic,3.42281269250035,3.1968362665068786,2.8354012407444467,0,1
4.838383838383838,3.24,4.838383838383838,1.0,Visual,3.607058865586083,2.2649914476381108,2.739343606163698,0,2
3.505050505050505,4.47,3.505050505050505,1.5517241379310345,Visual,3.6399870417153966,2.0683643539036582,3.3214928957374426,0,2
4.595959595959596,3.47,4.595959595959596,1.1379310344827587,Auditory,3.62013648817481,3.9702321324584937,3.0577346407844708,0,0
4.6767676767676765,3.74,4.6767676767676765,3.6206896551724137,Kinesthetic,4.125646385244816,3.376959935875302,2.792375425255153,1,1
3.3434343434343434,3.13,3.3434343434343434,1.2758620689655173,Visual,2.9544883515218223,3.7148772301794493,3.1639983990394236,0,2
5.0,4.6,5.0,3.4827586206896552,Auditory,4.612994302229538,1.4149107374203587,2.6332799679807883,1,0
4.070707070707071,4.53,4.070707070707071,3.3448275862068964,Kinesthetic,4.165211420308282,3.674004248398436,2.9354612767660595,1,1
3.0606060606060606,4.47,3.0606060606060606,4.862068965517242,Auditory,3.920797446798471,4.434216073034546,3.2490494296577945,1,0
3.1818181818181817,3.6,3.1818181818181817,3.896551724137931,Auditory,3.462666761791971,3.483085034194832,2.6200720432259357,1,0
4.151515151515151,3.35,4.151515151515151,3.3448275862068964,Visual,3.691464783764013,2.329803794255658,3.0307184310586353,1,2
4.474747474747475,4.28,4.474747474747475,2.793103448275862,Visual,4.148952208477096,2.773568533471182,3.3849309585751453,1,2
4.515151515151516,3.99,4.515151515151516,5.0,Visual,4.36035040716198,3.8871385257210713,3.265259155493296,1,2
3.7474747474747474,3.36,3.7474747474747474,4.172413793103448,Auditory,3.6406218338507914,2.554652708666274,3.2816690014008403,1,0
3.303030303030303,4.37,3.303030303030303,1.9655172413793105,Visual,3.570010825252772,1.9563892951175474,2.6959175505303183,0,2
4.919191919191919,4.98,4.919191919191919,4.862068965517242,Auditory,4.938057616288688,1.316549358943927,2.9904942965779466,1,0
4.797979797979798,4.49,4.797979797979798,5.0,Auditory,4.6967509886273735,2.2638080684353783,2.625675405243146,1,0
3.0202020202020203,4.48,3.0202020202020203,2.5172413793103448,Visual,3.5739665371471534,3.2734626829909947,2.825995597358415,2,2
3.8686868686868685,4.9,3.8686868686868685,3.7586206896551726,Kinesthetic,4.295222544757047,2.7301783486831575,3.2396437862717633,1,1
3.6666666666666665,3.41,3.6666666666666665,2.2413793103448274,Kinesthetic,3.3512853593991774,4.384057758456106,3.186411847108265,0,1
3.2626262626262625,4.13,3.2626262626262625,4.0344827586206895,Kinesthetic,3.7450944765754457,4.3091523671699665,3.235241144686812,1,1
3.98989898989899,4.96,3.98989898989899,3.6206896551724137,Auditory,4.352609559296098,2.248386301645333,3.286271763057835,1,0
4.797979797979798,3.33,4.797979797979798,3.206896551724138,Auditory,3.9418000873549395,3.831972353370285,3.0533319991995196,1,0
3.1414141414141414,4.4,3.1414141414141414,2.3793103448275863,Auditory,3.5721520751053046,3.287488408839656,3.374324594756854,0,0
4.434343434343434,4.17,4.434343434343434,1.1379310344827587,Visual,3.8508317447634965,2.445812075731001,3.45657394436662,0,2
3.2222222222222223,4.17,3.2222222222222223,4.448275862068965,Auditory,3.8048310116954105,3.4999959396687346,2.523013808284971,1,0
4.232323232323232,4.4,4.232323232323232,4.448275862068965,Visual,4.3330384748798725,3.6839624953132124,3.491795077046228,1,2
3.7474747474747474,4.86,3.7474747474747474,1.4137931034482758,Visual,3.89055984044666,1.8570076475745303,2.9008405043025816,0,2
4.757575757575758,4.57,4.757575757575758,1.0,Kinesthetic,4.138316987405043,1.4133660187238104,2.6384830898539122,0,1
4.555555555555555,3.11,4.555555555555555,2.931034482758621,Kinesthetic,3.704931109988935,2.342168383011701,3.1327796678006803,0,1
4.070707070707071,4.71,4.070707070707071,2.655172413793103,Kinesthetic,4.140523106452655,1.8932594889118264,2.7211326796077646,1,1
3.3838383838383836,3.45,3.3838383838383836,1.9655172413793105,Visual,3.21004005320698,4.451206552161581,3.1019611767060233,0,2
4.03030303030303,3.75,4.03030303030303,4.310344827586206,Visual,3.9518198438447896,2.7483746970947225,2.932459475685411,1,2
3.7474747474747474,3.92,3.7474747474747474,1.4137931034482758,Visual,3.4895163182209727,4.383741741159584,2.5306183710226136,0,2
4.555555555555555,3.96,4.555555555555555,2.2413793103448274,Auditory,3.9704974259328445,2.6535605254817995,3.2402441464878926,0,0
3.101010101010101,3.87,3.101010101010101,3.4827586206896552,Visual,3.4852673313217286,2.993498851458612,3.3825295177106263,1,2
4.797979797979798,4.87,4.797979797979798,3.3448275862068964,Kinesthetic,4.623269535063067,2.3805087454675307,3.2576545927556535,1,1
3.505050505050505,4.41,3.505050505050505,1.5517241379310345,Kinesthetic,3.614712814152385,4.665253848401039,2.7129277566539924,0,1
5.0,4.26,5.0,5.0,Visual,4.683860553677177,3.4026031443898255,3.340504302581549,1,2
4.111111111111111,3.1,4.111111111111111,3.4827586206896552,Visual,3.5878777315315196,2.984423921014854,2.882829697818691,1,2
3.787878787878788,4.81,3.787878787878788,4.448275862068965,Kinesthetic,4.319341743895368,4.183875705410193,2.7433460076045626,1,1
4.111111111111111,4.82,4.111111111111111,4.0344827586206895,Visual,4.403451034857771,2.061929572008256,2.980488292975785,1,2
3.303030303030303,4.56,3.303030303030303,4.586206896551724,Kinesthetic,4.025225169460464,2.638848182812178,2.8546127676605964,1,1
4.636363636363637,3.01,4.636363636363637,3.896551724137931,Auditory,3.8354025508729364,2.5670571630364067,2.8922353412047226,1,0
4.555555555555555,3.11,4.555555555555555,3.0689655172413794,Kinesthetic,3.7256162414819696,2.2602457138833647,3.056333800280168,0,1
3.0202020202020203,3.45,3.0202020202020203,1.0,Auditory,2.915992610602428,3.7260861350326655,3.461376826095657,0,0
3.101010101010101,3.26,3.101010101010101,2.5172413793103448,Visual,3.086909733030013,3.7851037300507273,3.4497698619171504,0,2
3.505050505050505,3.8,3.505050505050505,4.172413793103448,Visual,3.725797355211049,3.845447608800394,3.074544726836102,1,2
4.111111111111111,4.85,4.111111111111111,1.1379310344827587,Auditory,4.001000388048975,2.773992187106504,2.6320792475485293,0,0
4.95959595959596,3.94,4.95959595959596,3.7586206896551726,Visual,4.352824453375006,3.8396691742940496,3.0273163898339,1,2
3.98989898989899,3.03,3.98989898989899,4.310344827586206,Auditory,3.6229225079823095,3.4524872318465682,2.966079647788673,1,0
4.313131313131313,3.57,4.313131313131313,1.9655172413793105,Visual,3.657340759749403,2.457039756147297,3.2912747648589153,0,2
4.515151515151516,3.09,4.515151515151516,3.3448275862068964,Kinesthetic,3.736835940271316,2.1264583889722486,2.9902941765059037,1,1
3.2222222222222223,3.07,3.2222222222222223,4.310344827586206,Visual,3.3135338899905555,2.4417517721433617,2.726535921552932,1,2
4.757575757575758,3.55,4.757575757575758,3.0689655172413794,Kinesthetic,3.999430272648852,3.3143109270295534,2.6398839303582147,0,1
4.797979797979798,3.55,4.797979797979798,1.5517241379310345,Kinesthetic,3.7999053662777285,3.375269904402395,2.9078447068240942,0,1
4.272727272727273,4.57,4.272727272727273,4.448275862068965,Auditory,4.427031042265773,2.5732928992785724,3.429957974784871,1,0
4.797979797979798,4.95,4.797979797979798,5.0,Visual,4.891849615803723,3.261181548827576,3.400540324194517,1,2
4.878787878787879,3.74,4.878787878787879,3.896551724137931,Auditory,4.251451131977366,2.1144306773856028,3.4119471683009808,1,0
3.8282828282828283,3.86,3.8282828282828283,2.655172413793103,Visual,3.673334595972545,2.806798282909509,2.9360616369821892,0,2
3.6262626262626263,4.69,3.6262626262626263,3.4827586206896552,Kinesthetic,4.061469016741952,2.739441639755417,3.067940764458675,1,1
3.8282828282828283,3.54,3.8282828282828283,4.862068965517242,Kinesthetic,3.8508216529912582,1.5925322133410282,2.6747048228937365,1,1
3.4242424242424243,3.31,3.4242424242424243,1.2758620689655173,Visual,3.069554309730497,1.1459835370322782,2.5166099659795877,0,2
4.474747474747475,4.71,4.474747474747475,4.448275862068965,Visual,4.570150860961898,3.0040325577192193,2.7845707424454673,1,2
4.434343434343434,3.09,4.434343434343434,1.9655172413793105,Auditory,3.506793009007144,3.1118750726475937,3.0353211927156294,0,0
4.3939393939393945,4.24,4.3939393939393945,4.586206896551724,Visual,4.35517453136663,2.8801027095806098,3.1363818290974583,1,2
3.7474747474747474,4.12,3.7474747474747474,4.448275862068965,Visual,4.0089510270420075,4.0129494687977685,3.363718230938563,1,2
3.787878787878788,3.69,3.787878787878788,4.448275862068965,Visual,3.8410621301022134,1.6209953327400264,3.295477286371823,1,2
3.707070707070707,3.63,3.707070707070707,2.5172413793103448,Auditory,3.504227232443803,2.660859661304334,2.7783670202121273,0,0
4.878787878787879,4.54,4.878787878787879,1.1379310344827587,Visual,4.20077728970516,4.316747876308855,3.143986391835101,0,2
4.636363636363637,3.17,4.636363636363637,2.3793103448275863,Kinesthetic,3.6867069883562533,3.2883474778105053,3.3419051430858513,0,1
4.95959595959596,3.47,4.95959595959596,2.5172413793103448,Auditory,3.9738193019952197,1.3201169829379618,2.6228737242345406,0,0
3.5454545454545454,4.46,3.5454545454545454,4.724137931034482,Auditory,4.107884851203808,2.7045662735397893,3.0945567340404243,1,0
3.585858585858586,4.1,3.585858585858586,3.3448275862068964,Kinesthetic,3.7703324065915997,3.8504878633913733,3.2134280568341005,1,1
4.232323232323232,3.26,4.232323232323232,2.655172413793103,Kinesthetic,3.5885816231377596,2.4798465189237184,3.215629377626576,0,1
3.0202020202020203,4.76,3.0202020202020203,1.5517241379310345,Kinesthetic,3.5578776977470645,1.8435867436493976,3.4145487292375423,0,1
3.101010101010101,3.79,3.101010101010101,3.896551724137931,Visual,3.5086098723642545,3.7689349058556205,2.554032419451671,1,2
3.6262626262626263,4.66,3.6262626262626263,2.5172413793103448,Kinesthetic,3.909034215718752,1.588773182240655,3.3136882129277567,0,1
3.909090909090909,4.58,3.909090909090909,1.1379310344827587,Visual,3.7987831221316766,2.29286276976893,2.9938963378026817,0,2
3.4242424242424243,4.25,3.4242424242424243,1.5517241379310345,Auditory,3.510143441355525,4.0687408866962915,2.778166900140084,0,0
3.4646464646464645,3.99,3.4646464646464645,1.8275862068965516,Auditory,3.4554874840866434,3.559041787950626,3.1712027216329797,0,0
3.3838383838383836,4.96,3.3838383838383836,4.448275862068965,Kinesthetic,4.211013722267809,2.669479700149816,3.327496497898739,1,1
